,C,epsilon,kernel,degree,coef,accuracy
525,0.05,0.05,rbf,1,1,0.6632653061224489
526,0.05,0.05,rbf,1,2,0.6632653061224489
527,0.05,0.05,rbf,1,3,0.6632653061224489
528,0.05,0.05,rbf,2,0,0.6632653061224489
529,0.05,0.05,rbf,2,1,0.6632653061224489
530,0.05,0.05,rbf,2,2,0.6632653061224489
531,0.05,0.05,rbf,2,3,0.6632653061224489
532,0.05,0.05,rbf,3,0,0.6632653061224489
533,0.05,0.05,rbf,3,1,0.6632653061224489
534,0.05,0.05,rbf,3,2,0.6632653061224489
535,0.05,0.05,rbf,3,3,0.6632653061224489
536,0.05,0.05,rbf,4,0,0.6632653061224489
537,0.05,0.05,rbf,4,1,0.6632653061224489
538,0.05,0.05,rbf,4,2,0.6632653061224489
539,0.05,0.05,rbf,4,3,0.6632653061224489
540,0.05,0.05,sigmoid,0,0,0.6632653061224489
541,0.05,0.05,sigmoid,0,1,0.6632653061224489
542,0.05,0.05,sigmoid,0,2,0.6632653061224489
543,0.05,0.05,sigmoid,0,3,0.6632653061224489
544,0.05,0.05,sigmoid,1,0,0.6632653061224489
545,0.05,0.05,sigmoid,1,1,0.6632653061224489
546,0.05,0.05,sigmoid,1,2,0.6632653061224489
547,0.05,0.05,sigmoid,1,3,0.6632653061224489
548,0.05,0.05,sigmoid,2,0,0.6632653061224489
549,0.05,0.05,sigmoid,2,1,0.6632653061224489
550,0.05,0.05,sigmoid,2,2,0.6632653061224489
551,0.05,0.05,sigmoid,2,3,0.6632653061224489
552,0.05,0.05,sigmoid,3,0,0.6632653061224489
553,0.05,0.05,sigmoid,3,1,0.6632653061224489
554,0.05,0.05,sigmoid,3,2,0.6632653061224489
555,0.05,0.05,sigmoid,3,3,0.6632653061224489
556,0.05,0.05,sigmoid,4,0,0.6632653061224489
557,0.05,0.05,sigmoid,4,1,0.6632653061224489
558,0.05,0.05,sigmoid,4,2,0.6632653061224489
559,0.05,0.05,sigmoid,4,3,0.6632653061224489
560,0.05,0.1,linear,0,0,0.7244897959183674
561,0.05,0.1,linear,0,1,0.7244897959183674
562,0.05,0.1,linear,0,2,0.7244897959183674
563,0.05,0.1,linear,0,3,0.7244897959183674
564,0.05,0.1,linear,1,0,0.7244897959183674
565,0.05,0.1,linear,1,1,0.7244897959183674
566,0.05,0.1,linear,1,2,0.7244897959183674
567,0.05,0.1,linear,1,3,0.7244897959183674
568,0.05,0.1,linear,2,0,0.7244897959183674
569,0.05,0.1,linear,2,1,0.7244897959183674
570,0.05,0.1,linear,2,2,0.7244897959183674
571,0.05,0.1,linear,2,3,0.7244897959183674
572,0.05,0.1,linear,3,0,0.7244897959183674
573,0.05,0.1,linear,3,1,0.7244897959183674
574,0.05,0.1,linear,3,2,0.7244897959183674
575,0.05,0.1,linear,3,3,0.7244897959183674
576,0.05,0.1,linear,4,0,0.7244897959183674
577,0.05,0.1,linear,4,1,0.7244897959183674
578,0.05,0.1,linear,4,2,0.7244897959183674
579,0.05,0.1,linear,4,3,0.7244897959183674
580,0.05,0.1,poly,0,0,0.6632653061224489
581,0.05,0.1,poly,0,1,0.6632653061224489
582,0.05,0.1,poly,0,2,0.6632653061224489
583,0.05,0.1,poly,0,3,0.6632653061224489
584,0.05,0.1,poly,1,0,0.7244897959183674
585,0.05,0.1,poly,1,1,0.7244897959183674
586,0.05,0.1,poly,1,2,0.7244897959183674
587,0.05,0.1,poly,1,3,0.7244897959183674
588,0.05,0.1,poly,2,0,0.030612244897959183
589,0.05,0.1,poly,2,1,0.673469387755102
590,0.05,0.1,poly,2,2,0.6224489795918368
591,0.05,0.1,poly,2,3,0.47959183673469385
592,0.05,0.1,poly,3,0,0.02040816326530612
593,0.05,0.1,poly,3,1,0.01020408163265306
594,0.05,0.1,poly,3,2,0.02040816326530612
595,0.05,0.1,poly,3,3,0.01020408163265306
596,0.05,0.1,poly,4,0,0.0
597,0.05,0.1,poly,4,1,0.0
598,0.05,0.1,poly,4,2,0.01020408163265306
599,0.05,0.1,poly,4,3,0.01020408163265306
600,0.05,0.1,rbf,0,0,0.6632653061224489
601,0.05,0.1,rbf,0,1,0.6632653061224489
602,0.05,0.1,rbf,0,2,0.6632653061224489
603,0.05,0.1,rbf,0,3,0.6632653061224489
604,0.05,0.1,rbf,1,0,0.6632653061224489
605,0.05,0.1,rbf,1,1,0.6632653061224489
606,0.05,0.1,rbf,1,2,0.6632653061224489
607,0.05,0.1,rbf,1,3,0.6632653061224489
608,0.05,0.1,rbf,2,0,0.6632653061224489
609,0.05,0.1,rbf,2,1,0.6632653061224489
610,0.05,0.1,rbf,2,2,0.6632653061224489
611,0.05,0.1,rbf,2,3,0.6632653061224489
612,0.05,0.1,rbf,3,0,0.6632653061224489
613,0.05,0.1,rbf,3,1,0.6632653061224489
614,0.05,0.1,rbf,3,2,0.6632653061224489
615,0.05,0.1,rbf,3,3,0.6632653061224489
616,0.05,0.1,rbf,4,0,0.6632653061224489
617,0.05,0.1,rbf,4,1,0.6632653061224489
618,0.05,0.1,rbf,4,2,0.6632653061224489
619,0.05,0.1,rbf,4,3,0.6632653061224489
620,0.05,0.1,sigmoid,0,0,0.6632653061224489
621,0.05,0.1,sigmoid,0,1,0.6632653061224489
622,0.05,0.1,sigmoid,0,2,0.6632653061224489
623,0.05,0.1,sigmoid,0,3,0.6632653061224489
624,0.05,0.1,sigmoid,1,0,0.6632653061224489
625,0.05,0.1,sigmoid,1,1,0.6632653061224489
626,0.05,0.1,sigmoid,1,2,0.6632653061224489
627,0.05,0.1,sigmoid,1,3,0.6632653061224489
628,0.05,0.1,sigmoid,2,0,0.6632653061224489
629,0.05,0.1,sigmoid,2,1,0.6632653061224489
630,0.05,0.1,sigmoid,2,2,0.6632653061224489
631,0.05,0.1,sigmoid,2,3,0.6632653061224489
632,0.05,0.1,sigmoid,3,0,0.6632653061224489
633,0.05,0.1,sigmoid,3,1,0.6632653061224489
634,0.05,0.1,sigmoid,3,2,0.6632653061224489
635,0.05,0.1,sigmoid,3,3,0.6632653061224489
636,0.05,0.1,sigmoid,4,0,0.6632653061224489
637,0.05,0.1,sigmoid,4,1,0.6632653061224489
638,0.05,0.1,sigmoid,4,2,0.6632653061224489
639,0.05,0.1,sigmoid,4,3,0.6632653061224489
640,0.05,0.5,linear,0,0,0.7244897959183674
641,0.05,0.5,linear,0,1,0.7244897959183674
642,0.05,0.5,linear,0,2,0.7244897959183674
643,0.05,0.5,linear,0,3,0.7244897959183674
644,0.05,0.5,linear,1,0,0.7244897959183674
645,0.05,0.5,linear,1,1,0.7244897959183674
646,0.05,0.5,linear,1,2,0.7244897959183674
647,0.05,0.5,linear,1,3,0.7244897959183674
648,0.05,0.5,linear,2,0,0.7244897959183674
649,0.05,0.5,linear,2,1,0.7244897959183674
650,0.05,0.5,linear,2,2,0.7244897959183674
651,0.05,0.5,linear,2,3,0.7244897959183674
652,0.05,0.5,linear,3,0,0.7244897959183674
653,0.05,0.5,linear,3,1,0.7244897959183674
654,0.05,0.5,linear,3,2,0.7244897959183674
655,0.05,0.5,linear,3,3,0.7244897959183674
656,0.05,0.5,linear,4,0,0.7244897959183674
657,0.05,0.5,linear,4,1,0.7244897959183674
658,0.05,0.5,linear,4,2,0.7244897959183674
659,0.05,0.5,linear,4,3,0.7244897959183674
660,0.05,0.5,poly,0,0,0.6632653061224489
661,0.05,0.5,poly,0,1,0.6632653061224489
662,0.05,0.5,poly,0,2,0.6632653061224489
663,0.05,0.5,poly,0,3,0.6632653061224489
664,0.05,0.5,poly,1,0,0.7244897959183674
665,0.05,0.5,poly,1,1,0.7244897959183674
666,0.05,0.5,poly,1,2,0.7244897959183674
667,0.05,0.5,poly,1,3,0.7244897959183674
668,0.05,0.5,poly,2,0,0.22448979591836735
669,0.05,0.5,poly,2,1,0.25510204081632654
670,0.05,0.5,poly,2,2,0.3877551020408163
671,0.05,0.5,poly,2,3,0.40816326530612246
672,0.05,0.5,poly,3,0,0.336734693877551
673,0.05,0.5,poly,3,1,0.01020408163265306
674,0.05,0.5,poly,3,2,0.0
675,0.05,0.5,poly,3,3,0.04081632653061224
676,0.05,0.5,poly,4,0,0.0
677,0.05,0.5,poly,4,1,0.0
678,0.05,0.5,poly,4,2,0.0
679,0.05,0.5,poly,4,3,0.0
680,0.05,0.5,rbf,0,0,0.6632653061224489
681,0.05,0.5,rbf,0,1,0.6632653061224489
682,0.05,0.5,rbf,0,2,0.6632653061224489
683,0.05,0.5,rbf,0,3,0.6632653061224489
684,0.05,0.5,rbf,1,0,0.6632653061224489
685,0.05,0.5,rbf,1,1,0.6632653061224489
686,0.05,0.5,rbf,1,2,0.6632653061224489
687,0.05,0.5,rbf,1,3,0.6632653061224489
688,0.05,0.5,rbf,2,0,0.6632653061224489
689,0.05,0.5,rbf,2,1,0.6632653061224489
690,0.05,0.5,rbf,2,2,0.6632653061224489
691,0.05,0.5,rbf,2,3,0.6632653061224489
692,0.05,0.5,rbf,3,0,0.6632653061224489
693,0.05,0.5,rbf,3,1,0.6632653061224489
694,0.05,0.5,rbf,3,2,0.6632653061224489
695,0.05,0.5,rbf,3,3,0.6632653061224489
696,0.05,0.5,rbf,4,0,0.6632653061224489
697,0.05,0.5,rbf,4,1,0.6632653061224489
698,0.05,0.5,rbf,4,2,0.6632653061224489
699,0.05,0.5,rbf,4,3,0.6632653061224489
700,0.05,0.5,sigmoid,0,0,0.6632653061224489
701,0.05,0.5,sigmoid,0,1,0.6632653061224489
702,0.05,0.5,sigmoid,0,2,0.6632653061224489
703,0.05,0.5,sigmoid,0,3,0.6632653061224489
704,0.05,0.5,sigmoid,1,0,0.6632653061224489
705,0.05,0.5,sigmoid,1,1,0.6632653061224489
706,0.05,0.5,sigmoid,1,2,0.6632653061224489
707,0.05,0.5,sigmoid,1,3,0.6632653061224489
708,0.05,0.5,sigmoid,2,0,0.6632653061224489
709,0.05,0.5,sigmoid,2,1,0.6632653061224489
710,0.05,0.5,sigmoid,2,2,0.6632653061224489
711,0.05,0.5,sigmoid,2,3,0.6632653061224489
712,0.05,0.5,sigmoid,3,0,0.6632653061224489
713,0.05,0.5,sigmoid,3,1,0.6632653061224489
714,0.05,0.5,sigmoid,3,2,0.6632653061224489
715,0.05,0.5,sigmoid,3,3,0.6632653061224489
716,0.05,0.5,sigmoid,4,0,0.6632653061224489
717,0.05,0.5,sigmoid,4,1,0.6632653061224489
718,0.05,0.5,sigmoid,4,2,0.6632653061224489
719,0.05,0.5,sigmoid,4,3,0.6632653061224489
720,0.05,1.0,linear,0,0,0.6530612244897959
721,0.05,1.0,linear,0,1,0.6530612244897959
722,0.05,1.0,linear,0,2,0.6530612244897959
723,0.05,1.0,linear,0,3,0.6530612244897959
724,0.05,1.0,linear,1,0,0.6530612244897959
725,0.05,1.0,linear,1,1,0.6530612244897959
726,0.05,1.0,linear,1,2,0.6530612244897959
727,0.05,1.0,linear,1,3,0.6530612244897959
728,0.05,1.0,linear,2,0,0.6530612244897959
729,0.05,1.0,linear,2,1,0.6530612244897959
730,0.05,1.0,linear,2,2,0.6530612244897959
731,0.05,1.0,linear,2,3,0.6530612244897959
732,0.05,1.0,linear,3,0,0.6530612244897959
733,0.05,1.0,linear,3,1,0.6530612244897959
734,0.05,1.0,linear,3,2,0.6530612244897959
735,0.05,1.0,linear,3,3,0.6530612244897959
736,0.05,1.0,linear,4,0,0.6530612244897959
737,0.05,1.0,linear,4,1,0.6530612244897959
738,0.05,1.0,linear,4,2,0.6530612244897959
739,0.05,1.0,linear,4,3,0.6530612244897959
740,0.05,1.0,poly,0,0,0.030612244897959183
741,0.05,1.0,poly,0,1,0.030612244897959183
742,0.05,1.0,poly,0,2,0.030612244897959183
743,0.05,1.0,poly,0,3,0.030612244897959183
744,0.05,1.0,poly,1,0,0.6530612244897959
745,0.05,1.0,poly,1,1,0.6530612244897959
746,0.05,1.0,poly,1,2,0.6530612244897959
747,0.05,1.0,poly,1,3,0.6530612244897959
748,0.05,1.0,poly,2,0,0.17346938775510204
749,0.05,1.0,poly,2,1,0.2755102040816326
750,0.05,1.0,poly,2,2,0.15306122448979592
751,0.05,1.0,poly,2,3,0.5816326530612245
752,0.05,1.0,poly,3,0,0.0
753,0.05,1.0,poly,3,1,0.01020408163265306
754,0.05,1.0,poly,3,2,0.07142857142857142
755,0.05,1.0,poly,3,3,0.0
756,0.05,1.0,poly,4,0,0.01020408163265306
757,0.05,1.0,poly,4,1,0.01020408163265306
758,0.05,1.0,poly,4,2,0.0
759,0.05,1.0,poly,4,3,0.09183673469387756
760,0.05,1.0,rbf,0,0,0.6530612244897959
761,0.05,1.0,rbf,0,1,0.6530612244897959
762,0.05,1.0,rbf,0,2,0.6530612244897959
763,0.05,1.0,rbf,0,3,0.6530612244897959
764,0.05,1.0,rbf,1,0,0.6530612244897959
765,0.05,1.0,rbf,1,1,0.6530612244897959
766,0.05,1.0,rbf,1,2,0.6530612244897959
767,0.05,1.0,rbf,1,3,0.6530612244897959
768,0.05,1.0,rbf,2,0,0.6530612244897959
769,0.05,1.0,rbf,2,1,0.6530612244897959
770,0.05,1.0,rbf,2,2,0.6530612244897959
771,0.05,1.0,rbf,2,3,0.6530612244897959
772,0.05,1.0,rbf,3,0,0.6530612244897959
773,0.05,1.0,rbf,3,1,0.6530612244897959
774,0.05,1.0,rbf,3,2,0.6530612244897959
775,0.05,1.0,rbf,3,3,0.6530612244897959
776,0.05,1.0,rbf,4,0,0.6530612244897959
777,0.05,1.0,rbf,4,1,0.6530612244897959
778,0.05,1.0,rbf,4,2,0.6530612244897959
779,0.05,1.0,rbf,4,3,0.6530612244897959
780,0.05,1.0,sigmoid,0,0,0.030612244897959183
781,0.05,1.0,sigmoid,0,1,0.030612244897959183
782,0.05,1.0,sigmoid,0,2,0.030612244897959183
783,0.05,1.0,sigmoid,0,3,0.030612244897959183
784,0.05,1.0,sigmoid,1,0,0.030612244897959183
785,0.05,1.0,sigmoid,1,1,0.030612244897959183
786,0.05,1.0,sigmoid,1,2,0.030612244897959183
787,0.05,1.0,sigmoid,1,3,0.030612244897959183
788,0.05,1.0,sigmoid,2,0,0.030612244897959183
789,0.05,1.0,sigmoid,2,1,0.030612244897959183
790,0.05,1.0,sigmoid,2,2,0.030612244897959183
791,0.05,1.0,sigmoid,2,3,0.030612244897959183
792,0.05,1.0,sigmoid,3,0,0.030612244897959183
793,0.05,1.0,sigmoid,3,1,0.030612244897959183
794,0.05,1.0,sigmoid,3,2,0.030612244897959183
795,0.05,1.0,sigmoid,3,3,0.030612244897959183
796,0.05,1.0,sigmoid,4,0,0.030612244897959183
797,0.05,1.0,sigmoid,4,1,0.030612244897959183
798,0.05,1.0,sigmoid,4,2,0.030612244897959183
799,0.05,1.0,sigmoid,4,3,0.030612244897959183
800,0.1,0.01,linear,0,0,0.7244897959183674
801,0.1,0.01,linear,0,1,0.7244897959183674
802,0.1,0.01,linear,0,2,0.7244897959183674
803,0.1,0.01,linear,0,3,0.7244897959183674
804,0.1,0.01,linear,1,0,0.7244897959183674
805,0.1,0.01,linear,1,1,0.7244897959183674
806,0.1,0.01,linear,1,2,0.7244897959183674
807,0.1,0.01,linear,1,3,0.7244897959183674
808,0.1,0.01,linear,2,0,0.7244897959183674
809,0.1,0.01,linear,2,1,0.7244897959183674
810,0.1,0.01,linear,2,2,0.7244897959183674
811,0.1,0.01,linear,2,3,0.7244897959183674
812,0.1,0.01,linear,3,0,0.7244897959183674
813,0.1,0.01,linear,3,1,0.7244897959183674
814,0.1,0.01,linear,3,2,0.7244897959183674
815,0.1,0.01,linear,3,3,0.7244897959183674
816,0.1,0.01,linear,4,0,0.7244897959183674
817,0.1,0.01,linear,4,1,0.7244897959183674
818,0.1,0.01,linear,4,2,0.7244897959183674
819,0.1,0.01,linear,4,3,0.7244897959183674
820,0.1,0.01,poly,0,0,0.6632653061224489
821,0.1,0.01,poly,0,1,0.6632653061224489
822,0.1,0.01,poly,0,2,0.6632653061224489
823,0.1,0.01,poly,0,3,0.6632653061224489
824,0.1,0.01,poly,1,0,0.7244897959183674
825,0.1,0.01,poly,1,1,0.7244897959183674
826,0.1,0.01,poly,1,2,0.7244897959183674
827,0.1,0.01,poly,1,3,0.7244897959183674
828,0.1,0.01,poly,2,0,0.5714285714285714
829,0.1,0.01,poly,2,1,0.061224489795918366
830,0.1,0.01,poly,2,2,0.2653061224489796
831,0.1,0.01,poly,2,3,0.14285714285714285
832,0.1,0.01,poly,3,0,0.0
833,0.1,0.01,poly,3,1,0.2755102040816326
834,0.1,0.01,poly,3,2,0.0
835,0.1,0.01,poly,3,3,0.030612244897959183
836,0.1,0.01,poly,4,0,0.0
837,0.1,0.01,poly,4,1,0.0
838,0.1,0.01,poly,4,2,0.02040816326530612
839,0.1,0.01,poly,4,3,0.0
840,0.1,0.01,rbf,0,0,0.6632653061224489
841,0.1,0.01,rbf,0,1,0.6632653061224489
842,0.1,0.01,rbf,0,2,0.6632653061224489
843,0.1,0.01,rbf,0,3,0.6632653061224489
844,0.1,0.01,rbf,1,0,0.6632653061224489
845,0.1,0.01,rbf,1,1,0.6632653061224489
846,0.1,0.01,rbf,1,2,0.6632653061224489
847,0.1,0.01,rbf,1,3,0.6632653061224489
848,0.1,0.01,rbf,2,0,0.6632653061224489
849,0.1,0.01,rbf,2,1,0.6632653061224489
850,0.1,0.01,rbf,2,2,0.6632653061224489
851,0.1,0.01,rbf,2,3,0.6632653061224489
852,0.1,0.01,rbf,3,0,0.6632653061224489
853,0.1,0.01,rbf,3,1,0.6632653061224489
854,0.1,0.01,rbf,3,2,0.6632653061224489
855,0.1,0.01,rbf,3,3,0.6632653061224489
856,0.1,0.01,rbf,4,0,0.6632653061224489
857,0.1,0.01,rbf,4,1,0.6632653061224489
858,0.1,0.01,rbf,4,2,0.6632653061224489
859,0.1,0.01,rbf,4,3,0.6632653061224489
860,0.1,0.01,sigmoid,0,0,0.6632653061224489
861,0.1,0.01,sigmoid,0,1,0.6632653061224489
862,0.1,0.01,sigmoid,0,2,0.6632653061224489
863,0.1,0.01,sigmoid,0,3,0.6632653061224489
864,0.1,0.01,sigmoid,1,0,0.6632653061224489
865,0.1,0.01,sigmoid,1,1,0.6632653061224489
866,0.1,0.01,sigmoid,1,2,0.6632653061224489
867,0.1,0.01,sigmoid,1,3,0.6632653061224489
868,0.1,0.01,sigmoid,2,0,0.6632653061224489
869,0.1,0.01,sigmoid,2,1,0.6632653061224489
870,0.1,0.01,sigmoid,2,2,0.6632653061224489
871,0.1,0.01,sigmoid,2,3,0.6632653061224489
872,0.1,0.01,sigmoid,3,0,0.6632653061224489
873,0.1,0.01,sigmoid,3,1,0.6632653061224489
874,0.1,0.01,sigmoid,3,2,0.6632653061224489
875,0.1,0.01,sigmoid,3,3,0.6632653061224489
876,0.1,0.01,sigmoid,4,0,0.6632653061224489
877,0.1,0.01,sigmoid,4,1,0.6632653061224489
878,0.1,0.01,sigmoid,4,2,0.6632653061224489
879,0.1,0.01,sigmoid,4,3,0.6632653061224489
880,0.1,0.05,linear,0,0,0.7244897959183674
881,0.1,0.05,linear,0,1,0.7244897959183674
882,0.1,0.05,linear,0,2,0.7244897959183674
883,0.1,0.05,linear,0,3,0.7244897959183674
884,0.1,0.05,linear,1,0,0.7244897959183674
885,0.1,0.05,linear,1,1,0.7244897959183674
886,0.1,0.05,linear,1,2,0.7244897959183674
887,0.1,0.05,linear,1,3,0.7244897959183674
888,0.1,0.05,linear,2,0,0.7244897959183674
889,0.1,0.05,linear,2,1,0.7244897959183674
890,0.1,0.05,linear,2,2,0.7244897959183674
891,0.1,0.05,linear,2,3,0.7244897959183674
892,0.1,0.05,linear,3,0,0.7244897959183674
893,0.1,0.05,linear,3,1,0.7244897959183674
894,0.1,0.05,linear,3,2,0.7244897959183674
895,0.1,0.05,linear,3,3,0.7244897959183674
896,0.1,0.05,linear,4,0,0.7244897959183674
897,0.1,0.05,linear,4,1,0.7244897959183674
898,0.1,0.05,linear,4,2,0.7244897959183674
899,0.1,0.05,linear,4,3,0.7244897959183674
900,0.1,0.05,poly,0,0,0.6632653061224489
901,0.1,0.05,poly,0,1,0.6632653061224489
902,0.1,0.05,poly,0,2,0.6632653061224489
903,0.1,0.05,poly,0,3,0.6632653061224489
904,0.1,0.05,poly,1,0,0.7244897959183674
905,0.1,0.05,poly,1,1,0.7244897959183674
906,0.1,0.05,poly,1,2,0.7244897959183674
907,0.1,0.05,poly,1,3,0.7244897959183674
908,0.1,0.05,poly,2,0,0.061224489795918366
909,0.1,0.05,poly,2,1,0.6836734693877551
910,0.1,0.05,poly,2,2,0.7142857142857143
911,0.1,0.05,poly,2,3,0.12244897959183673
912,0.1,0.05,poly,3,0,0.01020408163265306
913,0.1,0.05,poly,3,1,0.0
914,0.1,0.05,poly,3,2,0.0
915,0.1,0.05,poly,3,3,0.3469387755102041
916,0.1,0.05,poly,4,0,0.0
917,0.1,0.05,poly,4,1,0.0
918,0.1,0.05,poly,4,2,0.0
919,0.1,0.05,poly,4,3,0.0
920,0.1,0.05,rbf,0,0,0.6632653061224489
921,0.1,0.05,rbf,0,1,0.6632653061224489
922,0.1,0.05,rbf,0,2,0.6632653061224489
923,0.1,0.05,rbf,0,3,0.6632653061224489
924,0.1,0.05,rbf,1,0,0.6632653061224489
925,0.1,0.05,rbf,1,1,0.6632653061224489
926,0.1,0.05,rbf,1,2,0.6632653061224489
927,0.1,0.05,rbf,1,3,0.6632653061224489
928,0.1,0.05,rbf,2,0,0.6632653061224489
929,0.1,0.05,rbf,2,1,0.6632653061224489
930,0.1,0.05,rbf,2,2,0.6632653061224489
931,0.1,0.05,rbf,2,3,0.6632653061224489
932,0.1,0.05,rbf,3,0,0.6632653061224489
933,0.1,0.05,rbf,3,1,0.6632653061224489
934,0.1,0.05,rbf,3,2,0.6632653061224489
935,0.1,0.05,rbf,3,3,0.6632653061224489
936,0.1,0.05,rbf,4,0,0.6632653061224489
937,0.1,0.05,rbf,4,1,0.6632653061224489
938,0.1,0.05,rbf,4,2,0.6632653061224489
939,0.1,0.05,rbf,4,3,0.6632653061224489
940,0.1,0.05,sigmoid,0,0,0.6632653061224489
941,0.1,0.05,sigmoid,0,1,0.6632653061224489
942,0.1,0.05,sigmoid,0,2,0.6632653061224489
943,0.1,0.05,sigmoid,0,3,0.6632653061224489
944,0.1,0.05,sigmoid,1,0,0.6632653061224489
945,0.1,0.05,sigmoid,1,1,0.6632653061224489
946,0.1,0.05,sigmoid,1,2,0.6632653061224489
947,0.1,0.05,sigmoid,1,3,0.6632653061224489
948,0.1,0.05,sigmoid,2,0,0.6632653061224489
949,0.1,0.05,sigmoid,2,1,0.6632653061224489
950,0.1,0.05,sigmoid,2,2,0.6632653061224489
951,0.1,0.05,sigmoid,2,3,0.6632653061224489
952,0.1,0.05,sigmoid,3,0,0.6632653061224489
953,0.1,0.05,sigmoid,3,1,0.6632653061224489
954,0.1,0.05,sigmoid,3,2,0.6632653061224489
955,0.1,0.05,sigmoid,3,3,0.6632653061224489
956,0.1,0.05,sigmoid,4,0,0.6632653061224489
957,0.1,0.05,sigmoid,4,1,0.6632653061224489
958,0.1,0.05,sigmoid,4,2,0.6632653061224489
959,0.1,0.05,sigmoid,4,3,0.6632653061224489
960,0.1,0.1,linear,0,0,0.7244897959183674
961,0.1,0.1,linear,0,1,0.7244897959183674
962,0.1,0.1,linear,0,2,0.7244897959183674
963,0.1,0.1,linear,0,3,0.7244897959183674
964,0.1,0.1,linear,1,0,0.7244897959183674
965,0.1,0.1,linear,1,1,0.7244897959183674
966,0.1,0.1,linear,1,2,0.7244897959183674
967,0.1,0.1,linear,1,3,0.7244897959183674
968,0.1,0.1,linear,2,0,0.7244897959183674
969,0.1,0.1,linear,2,1,0.7244897959183674
970,0.1,0.1,linear,2,2,0.7244897959183674
971,0.1,0.1,linear,2,3,0.7244897959183674
972,0.1,0.1,linear,3,0,0.7244897959183674
973,0.1,0.1,linear,3,1,0.7244897959183674
974,0.1,0.1,linear,3,2,0.7244897959183674
975,0.1,0.1,linear,3,3,0.7244897959183674
976,0.1,0.1,linear,4,0,0.7244897959183674
977,0.1,0.1,linear,4,1,0.7244897959183674
978,0.1,0.1,linear,4,2,0.7244897959183674
979,0.1,0.1,linear,4,3,0.7244897959183674
980,0.1,0.1,poly,0,0,0.6632653061224489
981,0.1,0.1,poly,0,1,0.6632653061224489
982,0.1,0.1,poly,0,2,0.6632653061224489
983,0.1,0.1,poly,0,3,0.6632653061224489
984,0.1,0.1,poly,1,0,0.7244897959183674
985,0.1,0.1,poly,1,1,0.7244897959183674
986,0.1,0.1,poly,1,2,0.7244897959183674
987,0.1,0.1,poly,1,3,0.7244897959183674
988,0.1,0.1,poly,2,0,0.1326530612244898
989,0.1,0.1,poly,2,1,0.12244897959183673
990,0.1,0.1,poly,2,2,0.7448979591836735
991,0.1,0.1,poly,2,3,0.1326530612244898
992,0.1,0.1,poly,3,0,0.02040816326530612
993,0.1,0.1,poly,3,1,0.030612244897959183
994,0.1,0.1,poly,3,2,0.3163265306122449
995,0.1,0.1,poly,3,3,0.2755102040816326
996,0.1,0.1,poly,4,0,0.0
997,0.1,0.1,poly,4,1,0.0
998,0.1,0.1,poly,4,2,0.01020408163265306
999,0.1,0.1,poly,4,3,0.01020408163265306
1000,0.1,0.1,rbf,0,0,0.6632653061224489
1001,0.1,0.1,rbf,0,1,0.6632653061224489
1002,0.1,0.1,rbf,0,2,0.6632653061224489
1003,0.1,0.1,rbf,0,3,0.6632653061224489
1004,0.1,0.1,rbf,1,0,0.6632653061224489
1005,0.1,0.1,rbf,1,1,0.6632653061224489
1006,0.1,0.1,rbf,1,2,0.6632653061224489
1007,0.1,0.1,rbf,1,3,0.6632653061224489
1008,0.1,0.1,rbf,2,0,0.6632653061224489
1009,0.1,0.1,rbf,2,1,0.6632653061224489
1010,0.1,0.1,rbf,2,2,0.6632653061224489
1011,0.1,0.1,rbf,2,3,0.6632653061224489
1012,0.1,0.1,rbf,3,0,0.6632653061224489
1013,0.1,0.1,rbf,3,1,0.6632653061224489
1014,0.1,0.1,rbf,3,2,0.6632653061224489
1015,0.1,0.1,rbf,3,3,0.6632653061224489
1016,0.1,0.1,rbf,4,0,0.6632653061224489
1017,0.1,0.1,rbf,4,1,0.6632653061224489
1018,0.1,0.1,rbf,4,2,0.6632653061224489
1019,0.1,0.1,rbf,4,3,0.6632653061224489
1020,0.1,0.1,sigmoid,0,0,0.6632653061224489
1021,0.1,0.1,sigmoid,0,1,0.6632653061224489
1022,0.1,0.1,sigmoid,0,2,0.6632653061224489
1023,0.1,0.1,sigmoid,0,3,0.6632653061224489
1024,0.1,0.1,sigmoid,1,0,0.6632653061224489
1025,0.1,0.1,sigmoid,1,1,0.6632653061224489
1026,0.1,0.1,sigmoid,1,2,0.6632653061224489
1027,0.1,0.1,sigmoid,1,3,0.6632653061224489
1028,0.1,0.1,sigmoid,2,0,0.6632653061224489
1029,0.1,0.1,sigmoid,2,1,0.6632653061224489
1030,0.1,0.1,sigmoid,2,2,0.6632653061224489
1031,0.1,0.1,sigmoid,2,3,0.6632653061224489
1032,0.1,0.1,sigmoid,3,0,0.6632653061224489
1033,0.1,0.1,sigmoid,3,1,0.6632653061224489
1034,0.1,0.1,sigmoid,3,2,0.6632653061224489
1035,0.1,0.1,sigmoid,3,3,0.6632653061224489
1036,0.1,0.1,sigmoid,4,0,0.6632653061224489
1037,0.1,0.1,sigmoid,4,1,0.6632653061224489
1038,0.1,0.1,sigmoid,4,2,0.6632653061224489
1039,0.1,0.1,sigmoid,4,3,0.6632653061224489
1040,0.1,0.5,linear,0,0,0.7244897959183674
1041,0.1,0.5,linear,0,1,0.7244897959183674
1042,0.1,0.5,linear,0,2,0.7244897959183674
1043,0.1,0.5,linear,0,3,0.7244897959183674
